Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,Mentions current AI terms,Languages count,Stars per contributor
mvirgo MLND-Capstone,Lane Detection with Deep Learning - My Capstone project for Udacity's ML Nanodegree,['Python'],179,436,89,0,2,0,https://github.com/mvirgo/MLND-Capstone,False,1,218.0
everpeace ml-class-assignments,Programming Exercises on http://ml-class.org,['MATLAB'],377,435,39,2,3,0,https://github.com/everpeace/ml-class-assignments,False,1,145.0
mlcommons tiny,MLPerf® Tiny is an ML benchmark suite for extremely low-power systems such as microcontrollers,"['C', 'C++', 'Jupyter Notebook', 'Python', 'CSS', 'Assembly', 'Other']",108,435,248,9,20,0,https://github.com/mlcommons/tiny,False,7,21.75
Demfier multimodal-speech-emotion-recognition,Lightweight and Interpretable ML Model for Speech Emotion Recognition and Ambiguity Resolution (trained on IEMOCAP dataset),"['Jupyter Notebook', 'Python']",90,435,66,2,2,0,https://github.com/Demfier/multimodal-speech-emotion-recognition,False,2,217.5
Anfany Machine-Learning-for-Beginner-by-Python3,为机器学习的入门者提供多种基于实例的sklearn、TensorFlow以及自编函数(AnFany)的ML算法程序。,['Python'],249,435,1777,1,0,0,https://github.com/Anfany/Machine-Learning-for-Beginner-by-Python3,False,1,
bodywork-ml bodywork-core,ML pipeline orchestration and model deployments on Kubernetes.,"['Python', 'Other']",22,434,946,0,2,0,https://github.com/bodywork-ml/bodywork-core,False,2,217.0
pikatchu LinearML,Functional language for parallel programming,"['OCaml', 'C', 'Other']",38,433,237,2,5,0,https://github.com/pikatchu/LinearML,False,3,86.6
ezelikman parsel,Code for Parsel 🐍 - generate complex programs with language models,"['Python', 'Jupyter Notebook', 'Scheme', 'Lean']",37,433,14,1,0,0,https://github.com/ezelikman/parsel,False,4,
lucidrains g-mlp-pytorch,"Implementation of gMLP, an all-MLP replacement for Transformers, in Pytorch",['Python'],58,429,32,0,0,22,https://github.com/lucidrains/g-mlp-pytorch,False,1,
tensorflow tflite-support,TFLite Support is a toolkit that helps users to develop ML and deploy TFLite models onto mobile / ioT devices.,"['C++', 'Java', 'Python', 'Starlark', 'Objective-C', 'C', 'Other']",141,429,2227,16,61,11,https://github.com/tensorflow/tflite-support,False,7,7.03
fatosmorina machine-learning-exams,"This repository contains links to machine learning exams, homework assignments, and exercises that can help you test your understanding.",[],84,428,6,1,3,0,https://github.com/fatosmorina/machine-learning-exams,False,0,142.67
fmind cookiecutter-mlops-package,Start building and deploying Python packages and Docker images for MLOps tasks.,"['Just', 'Python', 'Dockerfile']",57,427,7,0,0,3,https://github.com/fmind/cookiecutter-mlops-package,False,3,
preternatural-explore mlx-swift-chat,A multi-platform SwiftUI frontend for running local LLMs with Apple's MLX framework.,['Swift'],29,427,17,1,5,0,https://github.com/preternatural-explore/mlx-swift-chat,False,1,85.4
minoki LunarML,The Standard ML compiler that produces Lua/JavaScript,"['Standard ML', 'Lua', 'JavaScript', 'Haskell', 'Makefile', 'Dockerfile']",12,427,1168,1,3,4,https://github.com/minoki/LunarML,False,6,142.33
AndreWeiner ml-cfd-lecture,Lecture material for machine learning applied to computational fluid mechanics,"['Jupyter Notebook', 'Other']",137,426,79,0,2,0,https://github.com/AndreWeiner/ml-cfd-lecture,False,2,213.0
VivekPanyam carton,Run any ML model from any programming language.,"['Rust', 'Python', 'C++', 'JavaScript', 'C', 'Dockerfile']",11,425,175,6,2,0,https://github.com/VivekPanyam/carton,False,6,212.5
Autodesk XLB,XLB: Accelerated Lattice Boltzmann (XLB) for Physics-based ML,['Python'],65,423,359,2,9,2,https://github.com/Autodesk/XLB,False,1,47.0
georgestein ml-in-cosmology,A comprehensive list of published machine learning applications to cosmology,[],50,423,105,0,4,1,https://github.com/georgestein/ml-in-cosmology,False,0,105.75
the-palindrome mlfz,An educational machine learning library.,['Python'],25,422,17,0,2,6,https://github.com/the-palindrome/mlfz,False,1,211.0
ashishpatel26 ResourceBank_CV_NLP_MLOPS_2022,"This repository offers a goldmine of materials for students of computer vision, natural language processing, and machine learning operations.",['Jupyter Notebook'],92,422,41,1,2,0,https://github.com/ashishpatel26/ResourceBank_CV_NLP_MLOPS_2022,False,1,211.0
noahgift Python-MLOps-Cookbook,"This is an example of a Containerized Flask Application that can deploy to many target environments including: AWS, GCP and Azure.","['Jupyter Notebook', 'Python', 'Shell', 'Other']",329,420,102,1,4,0,https://github.com/noahgift/Python-MLOps-Cookbook,False,4,105.0
katanaml katana-skipper,Simple and flexible ML workflow engine,"['Python', 'PureBasic', 'JavaScript', 'Shell', 'Dockerfile']",80,420,435,0,3,2,https://github.com/katanaml/katana-skipper,True,5,140.0
LiuChuang0059 100days-ML-code,100天机器学习 （翻译+ 实操）,"['Jupyter Notebook', 'Python']",118,419,61,0,0,0,https://github.com/LiuChuang0059/100days-ML-code,False,2,
apachecn fastai-ml-dl-notes-zh,📖 [译] fast.ai 机器学习和深度学习中文笔记,"['HTML', 'CSS']",108,419,60,1,4,0,https://github.com/apachecn/fastai-ml-dl-notes-zh,False,2,104.75
ylongqi openrec,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms,"['Python', 'Jupyter Notebook']",83,418,213,1,9,0,https://github.com/ylongqi/openrec,False,2,46.44
oneil512 INSIGHT,INSIGHT is an autonomous AI that can do medical research!,['Python'],60,418,112,0,2,0,https://github.com/oneil512/INSIGHT,False,1,209.0
msaroufim ml-design-patterns,Software Architecture for ML engineers,[],32,417,15,0,2,0,https://github.com/msaroufim/ml-design-patterns,False,0,208.5
thautwarm MLStyle.jl,Julia functional programming infrastructures and metaprogramming facilities,"['Julia', 'Shell']",38,417,461,2,23,35,https://github.com/thautwarm/MLStyle.jl,False,2,18.13
AstronomerAmber ML_prep,Machine Learning interview prep guide,"['Jupyter Notebook', 'Python']",88,416,79,0,2,0,https://github.com/AstronomerAmber/ML_prep,False,2,208.0
ggozad haiku.rag,"Opinionated agentic RAG powered by LanceDB, Pydantic AI, and Docling","['Python', 'Other']",21,416,718,2,5,62,https://github.com/ggozad/haiku.rag,True,2,83.2
thibaultcha lua-resty-mlcache,Layered caching library for OpenResty,"['Perl', 'Lua']",81,415,211,0,15,15,https://github.com/thibaultcha/lua-resty-mlcache,False,2,27.67
MuLabPKU TransMLA,TransMLA: Multi-Head Latent Attention Is All You Need (NeurIPS 2025 Spotlight),"['Python', 'Shell']",24,415,86,0,4,0,https://github.com/MuLabPKU/TransMLA,False,2,103.75
blackportal-ai delta,An Open-Source Machine Learning Framework in Rust Δ,['Rust'],33,415,639,2,11,0,https://github.com/blackportal-ai/delta,False,1,37.73
dotnet-architecture eShopOnContainersAI,"eShopOnContainers with AI, ML and Bots features","['JavaScript', 'C#', 'PowerShell', 'HTML', 'CSS', 'TypeScript', 'Other']",158,414,2994,2,9,0,https://github.com/dotnet-architecture/eShopOnContainersAI,False,7,46.0
Skylark0924 Machine-Learning-is-ALL-You-Need,"🔥🌟《Machine Learning 格物志》: ML + DL + RL basic codes and notes by sklearn, PyTorch, TensorFlow, Keras & the most important, from scratch!💪 This repository is ALL You Need!","['Python', 'Makefile', 'C++', 'C', 'CMake', 'Shell']",97,414,130,0,0,0,https://github.com/Skylark0924/Machine-Learning-is-ALL-You-Need,False,6,
Bismuth-Consultancy-BV MLOPs,Machine Learning Toolset for Houdini,"['Python', 'Shell']",62,413,607,4,11,3,https://github.com/Bismuth-Consultancy-BV/MLOPs,False,2,37.55
george0st qgate-model,"ML/AI meta-model, used in MLRun/Iguazio/Nuclio, see qgate-sln-<MLRun | solution>","['Python', 'Other']",21,413,1080,0,0,34,https://github.com/george0st/qgate-model,False,2,
neelguha legal-ml-datasets,A collection of datasets and tasks for legal machine learning,['Python'],44,412,23,2,4,0,https://github.com/neelguha/legal-ml-datasets,False,1,103.0
Gautam-J Machine-Learning,"Implementation of different ML Algorithms from scratch, written in Python 3.x",['Python'],97,412,105,1,2,0,https://github.com/Gautam-J/Machine-Learning,False,1,206.0
MCarlomagno FaceRecognitionAuth,😀🤳 Simple face recognition authentication (Sign up + Sign in) written in Flutter using Tensorflow Lite and Firebase ML vision library.,"['Dart', 'Ruby', 'Batchfile', 'Other']",200,408,59,0,4,1,https://github.com/MCarlomagno/FaceRecognitionAuth,False,4,102.0
dask-contrib dask-sql,Distributed SQL Engine in Python using Dask,"['Python', 'Rust', 'Jupyter Notebook', 'Other']",72,408,650,20,28,45,https://github.com/dask-contrib/dask-sql,False,4,14.57
svpino ml.school,Machine Learning School,"['Jupyter Notebook', 'Python', 'Just', 'Nix', 'Dockerfile', 'HTML', 'Shell']",1222,407,747,0,12,1,https://github.com/svpino/ml.school,False,7,33.92
onnx onnx-coreml,ONNX to Core ML Converter,"['Python', 'Shell']",80,407,659,3,19,10,https://github.com/onnx/onnx-coreml,False,2,21.42
tobegit3hub ml_implementation,Implementation of Machine Learning Algorithms,['Python'],187,407,33,0,3,0,https://github.com/tobegit3hub/ml_implementation,False,1,135.67
GoogleCloudPlatform mlops-with-vertex-ai,"An end-to-end example of MLOps on Google Cloud using TensorFlow, TFX, and Vertex AI","['Jupyter Notebook', 'Python', 'HCL', 'Dockerfile']",146,407,61,2,3,0,https://github.com/GoogleCloudPlatform/mlops-with-vertex-ai,False,4,135.67
MegEngine MegFlow,Efficient ML solution for long-tailed demands.,"['Rust', 'Python', 'JavaScript', 'HTML', 'CSS', 'Shell']",40,407,87,20,8,0,https://github.com/MegEngine/MegFlow,False,6,50.88
FirebaseExtended mlkit-custom-image-classifier,Easily collect data and train image classification models.,"['Dart', 'Java', 'Objective-C', 'TypeScript', 'Ruby', 'JavaScript', 'Swift']",65,407,47,16,8,0,https://github.com/FirebaseExtended/mlkit-custom-image-classifier,False,7,50.88
uber-research differentiable-plasticity,"Implementations of the algorithms described in Differentiable plasticity: training plastic networks with gradient descent, a research paper from Uber AI Labs.","['Python', 'Jupyter Notebook', 'Shell']",71,407,48,0,2,0,https://github.com/uber-research/differentiable-plasticity,False,3,203.5
uci-ml-repo ucimlrepo,Python package for dataset imports from UCI ML Repository,"['Jupyter Notebook', 'Python']",184,406,57,4,3,0,https://github.com/uci-ml-repo/ucimlrepo,False,2,135.33
AlexIoannides kubernetes-mlops,"MLOps tutorial using Python, Docker and Kubernetes.","['Python', 'Dockerfile']",111,405,44,6,0,0,https://github.com/AlexIoannides/kubernetes-mlops,False,2,
meta-pytorch torchx,TorchX is a universal job launcher for PyTorch applications. TorchX is designed to have fast iteration time for training/research and support for E2E production ML pipelines when you're ready.,"['Python', 'Other']",146,405,886,51,89,15,https://github.com/meta-pytorch/torchx,False,2,4.55
RiccardoBiosas awesome-MLSecOps,"A curated list of MLSecOps tools, articles and other resources on security applied to Machine Learning and MLOps systems.",[],63,404,63,0,9,0,https://github.com/RiccardoBiosas/awesome-MLSecOps,False,0,44.89
memoiry LightML.jl,Minimal and clean examples of machine learning algorithms implemented in Julia,['Julia'],69,404,73,0,3,0,https://github.com/memoiry/LightML.jl,False,1,134.67
pranavjad mlx-gpt2,gpt-2 from scratch in mlx,['Python'],30,404,6,0,0,0,https://github.com/pranavjad/mlx-gpt2,False,1,
Varal7 ml-tutorial,Introduction to ML packages for the 6.86x course,['Jupyter Notebook'],401,403,12,4,2,0,https://github.com/Varal7/ml-tutorial,False,1,201.5
microsoft AzureML-BERT,End-to-End recipes for pre-training and fine-tuning BERT using Azure Machine Learning Service,"['Jupyter Notebook', 'Python']",125,402,95,4,15,0,https://github.com/microsoft/AzureML-BERT,False,2,26.8
ClimbsRocks machineJS,[UNMAINTAINED] Automated machine learning- just give it a data file! Check out the production-ready version of this project at ClimbsRocks/auto_ml,"['Python', 'JavaScript']",63,402,573,0,4,0,https://github.com/ClimbsRocks/machineJS,False,2,100.5
mirth chonky,Fully neural approach for text chunking,['Python'],16,402,43,0,2,0,https://github.com/mirth/chonky,False,1,201.0
ultralytics yolo-ios-app,Ultralytics YOLO iOS App source code for running YOLO in your own iOS apps 🌟,"['Swift', 'Shell']",78,402,116,4,14,5,https://github.com/ultralytics/yolo-ios-app,False,2,28.71
artix41 awesome-quantum-ml,Curated list of awesome papers and resources in quantum machine learning,[],87,400,59,1,4,0,https://github.com/artix41/awesome-quantum-ml,False,0,100.0
google-coral pycoral,Python API for ML inferencing and transfer-learning on Coral devices,"['Python', 'C++', 'Batchfile', 'Makefile', 'Starlark', 'Shell', 'Other']",164,398,13,1,6,3,https://github.com/google-coral/pycoral,False,7,66.33
facebookresearch deepfloat,"An exploration of log domain ""alternative floating point"" for hardware ML/AI accelerators.","['SystemVerilog', 'C++', 'Python', 'C', 'Shell']",40,398,6,2,0,0,https://github.com/facebookresearch/deepfloat,False,5,
airyhq airy,💬 Open Source App Framework to build streaming apps with real-time data - 💎 Build real-time data pipelines and make real-time data universally accessible - 🤖 Join historical and real-time data in the stream to create smarter ML and AI applications. - ⚡ Standardize complex data ingestion and stream data to apps with pre-built connectors,"['Java', 'TypeScript', 'Starlark', 'SCSS', 'Go', 'HCL', 'Other']",49,398,3032,20,23,72,https://github.com/airyhq/airy,False,7,17.3
AmusementClub vs-mlrt,"Efficient CPU/GPU ML Runtimes for VapourSynth (with built-in support for waifu2x, DPIR, RealESRGANv2/v3, Real-CUGAN, RIFE, SCUNet, ArtCNN and more!)","['C++', 'Python', 'CMake']",28,396,598,0,12,54,https://github.com/AmusementClub/vs-mlrt,False,3,33.0
janosh diagrams,Diagrams of concepts in physics/chemistry/ML,"['Typst', 'TeX', 'Svelte', 'Python', 'TypeScript', 'CSS', 'Other']",53,395,277,0,10,2,https://github.com/janosh/diagrams,False,7,39.5
thoughtworks mlops-platforms,"Compare MLOps Platforms. Breakdowns of SageMaker, VertexAI, AzureML, Dataiku, Databricks, h2o, kubeflow, mlflow...",[],34,395,50,0,2,0,https://github.com/thoughtworks/mlops-platforms,False,0,197.5
diankun-wu Spatial-MLLM,Official implementation of Spatial-MLLM: Boosting MLLM Capabilities in Visual-based Spatial Intelligence,"['Python', 'Shell']",12,395,14,0,2,0,https://github.com/diankun-wu/Spatial-MLLM,False,2,197.5
YuvrajSingh-mist Paper-Replications,A repository consisting of paper/architecture replications of classic/SOTA AI/ML papers in pytorch,"['Jupyter Notebook', 'Roff', 'Python', 'Shell']",42,394,317,0,0,0,https://github.com/YuvrajSingh-mist/Paper-Replications,False,4,
s1ddok Alloy,Make usage of Metal API a pleasure,"['Swift', 'Metal', 'Objective-C', 'C']",27,394,242,4,3,40,https://github.com/s1ddok/Alloy,False,4,131.33
fastmachinelearning hls4ml-tutorial,Tutorial notebooks for hls4ml,"['Jupyter Notebook', 'Python']",171,393,159,4,17,0,https://github.com/fastmachinelearning/hls4ml-tutorial,False,2,23.12
varunkashyapks Books,Books related to AI/ML/DL/GENAI,[],113,388,34,0,0,0,https://github.com/varunkashyapks/Books,False,0,
Sierkinhane CS229-ML-Implementation,Implementation of algorithms introduced in CS229.,['Python'],131,388,60,0,2,0,https://github.com/Sierkinhane/CS229-ML-Implementation,False,1,194.0
aparsoft yolov8-streamlit-detection-tracking,Object detection and tracking algorithm implemented for Real-Time video streams and static images.,['Python'],160,388,112,0,2,0,https://github.com/aparsoft/yolov8-streamlit-detection-tracking,False,1,194.0
shu223 MLModelCamera,A camera app to test .mlmodel files.,['Swift'],34,387,22,0,2,0,https://github.com/shu223/MLModelCamera,False,1,193.5
azihsoyn flutter_mlkit,A Flutter plugin to use the Firebase ML Kit.,"['Dart', 'Java', 'Objective-C', 'Ruby']",86,387,69,2,14,0,https://github.com/azihsoyn/flutter_mlkit,False,4,27.64
KeenS webml,A Standard ML Compiler for the Web,"['Rust', 'Standard ML', 'HTML']",11,387,407,1,0,0,https://github.com/KeenS/webml,False,3,
senstella csm-mlx,An implementation of the CSM(Conversation Speech Model) for Apple Silicon using MLX.,['Python'],33,386,116,0,5,0,https://github.com/senstella/csm-mlx,False,1,77.2
AutoLLM ArxivDigest,ArXiv Digest and Personalized Recommendations using Large Language Models,['Python'],83,386,76,2,6,0,https://github.com/AutoLLM/ArxivDigest,False,1,64.33
